Index,True Label,Embedding
0,192,"[ 0.06151096  0.06863471 -0.04965555 ...  0.04838952  0.07956599
 -0.02564928]"
1,198,"[ 0.02105691 -0.01821038  0.14243065 ...  0.04322555 -0.051148
 -0.02892729]"
2,212,"[ 0.00556148 -0.02024735  0.01262449 ...  0.008011    0.02207603
 -0.03578672]"
3,38,"[-0.01713949 -0.06223318  0.09780526 ... -0.02576998 -0.05866672
 -0.03792454]"
4,170,"[ 0.02861778 -0.05302934  0.05570237 ...  0.05339551 -0.0476913
 -0.03610361]"
5,129,"[-0.00285401 -0.00281549 -0.03401376 ... -0.01545637 -0.08923823
 -0.11628971]"
6,100,"[ 0.00504501 -0.03827259  0.05187701 ... -0.07558589 -0.08076164
 -0.12914489]"
7,132,"[-0.10240033 -0.0598003   0.04248298 ...  0.09855181  0.01145181
 -0.0263741 ]"
8,112,"[ 0.03103947 -0.06672718  0.06594431 ...  0.07949803 -0.01610382
 -0.05788358]"
9,103,"[ 0.03140629 -0.07152577  0.03496753 ... -0.02578055  0.01387839
 -0.08452804]"
10,36,"[-0.07069185  0.04874976  0.15427302 ...  0.08979733  0.02755695
  0.00643106]"
11,39,"[ 0.04736603 -0.05192873  0.07004834 ... -0.03403584  0.05795431
 -0.02046071]"
12,153,"[ 0.01676932 -0.0676019  -0.04930289 ...  0.06401651  0.11074291
 -0.08006719]"
13,173,"[ 0.05719704 -0.02154417 -0.03836529 ...  0.05473934 -0.04894467
 -0.03859224]"
14,21,"[ 0.02948016 -0.0945454   0.00123735 ...  0.11726669 -0.02807181
 -0.10057341]"
15,110,"[ 0.02978862 -0.0558176  -0.05604576 ... -0.09412514 -0.05293027
 -0.10979346]"
16,104,"[-0.00647882 -0.06340068  0.0120176  ... -0.022465    0.04383478
 -0.0716374 ]"
17,52,"[-0.03535693 -0.10736863  0.0953624  ...  0.00632602 -0.04230375
  0.04168143]"
18,177,"[ 0.04376434  0.00080621 -0.07314549 ...  0.0416769   0.00770452
 -0.0435084 ]"
19,105,"[ 0.1435818  -0.00495237 -0.01802463 ...  0.00202651 -0.01724045
 -0.01986183]"
20,18,"[-0.01770115  0.05562261 -0.09203631 ...  0.02873529  0.00302152
  0.06626164]"
21,62,"[ 0.10898895 -0.07173277 -0.02459873 ...  0.01669263  0.01683363
 -0.0100004 ]"
22,211,"[-0.04024427  0.03491957 -0.03949156 ...  0.02932867 -0.07222505
 -0.0318829 ]"
23,181,"[ 0.03678847  0.04182132 -0.02373183 ...  0.00013841  0.02907511
 -0.00452521]"
24,17,"[ 0.10653054 -0.02971966 -0.03080261 ...  0.03216191 -0.06597947
 -0.01290612]"
25,14,"[-0.00308774  0.05814867 -0.0290085  ...  0.16785948 -0.03088395
  0.06261055]"
26,72,"[-0.01800087 -0.05363027 -0.0320571  ...  0.09663915  0.17318182
 -0.09153273]"
27,44,"[-0.02827927  0.01860517  0.02593895 ...  0.06142977  0.04183469
  0.00310063]"
28,131,"[ 0.0054373   0.03737284  0.03050746 ...  0.04954765 -0.08957225
 -0.03506827]"
29,143,"[ 0.04984955 -0.00095641 -0.08409213 ...  0.05108175  0.00465342
 -0.11924078]"
30,160,"[-0.009728   -0.02646356  0.14225356 ...  0.00803423 -0.02086268
 -0.06635723]"
31,51,"[-0.01227112 -0.06520976 -0.03169803 ...  0.06897565 -0.01337683
 -0.19311292]"
0,97,"[-0.00113397  0.08053883 -0.05273739 ...  0.13335888  0.05654244
 -0.04681583]"
1,179,"[ 0.05648929 -0.02729017  0.1311869  ...  0.04596652 -0.01657234
 -0.06909233]"
2,185,"[-0.02660516 -0.12569706  0.08992543 ... -0.053138   -0.06925293
 -0.0397918 ]"
3,16,"[ 0.02782512 -0.03495466 -0.03483886 ...  0.06222193  0.06946596
 -0.10679103]"
