Index,True Label,Embedding
0,86,"[-0.03855022  0.01168877  0.0014666  ... -0.01114976 -0.03407362
  0.00652413]"
1,166,"[ 0.0093053  -0.00031772  0.0060256  ... -0.04385507 -0.05125319
  0.01388054]"
2,207,"[ 0.03877787 -0.01006584  0.00199594 ... -0.01111776 -0.04078345
 -0.01502473]"
3,13,"[ 0.00690105  0.0023015  -0.04161727 ...  0.01692719 -0.03363413
 -0.02297767]"
4,77,"[-0.00623447  0.02938063 -0.00354403 ...  0.00410091 -0.04791913
  0.02805077]"
5,79,"[ 0.00143637 -0.02348631  0.00158217 ... -0.05242971 -0.03815283
  0.00383587]"
6,139,"[-0.02792783  0.00948199 -0.00476126 ...  0.03376691 -0.04029629
  0.00547661]"
7,58,"[ 0.04518346  0.00938967 -0.01546843 ...  0.00662932 -0.02590601
  0.00535563]"
8,155,"[-0.00714436 -0.00992259  0.0446608  ...  0.00525428 -0.00423377
  0.00013588]"
9,19,"[ 0.02932173 -0.0262685   0.01060067 ...  0.00622761 -0.02620604
 -0.02277547]"
10,199,"[-0.02770355 -0.03366377 -0.0085881  ... -0.01430882 -0.02355653
  0.02304365]"
11,178,"[ 0.00550033  0.00442895  0.04625773 ... -0.00636082 -0.01635378
 -0.01125415]"
12,4,"[-0.0255219   0.00232622  0.02314585 ... -0.045902   -0.01745796
  0.01504506]"
13,124,"[-0.03186819 -0.06088931  0.01999552 ... -0.02776776 -0.01952399
  0.01117679]"
14,31,"[-0.02150168  0.0182042  -0.02655047 ... -0.05190719 -0.01942083
  0.0028074 ]"
15,196,"[-0.03850627 -0.00778716  0.02372099 ... -0.02858957 -0.00302442
  0.04199134]"
16,193,"[-0.0302645   0.00332891  0.01158813 ... -0.05487907 -0.03896895
  0.02066413]"
17,2,"[-0.04233133 -0.03468694 -0.01351702 ...  0.04628153 -0.03006025
  0.01663362]"
18,91,"[-0.00353446  0.00905162 -0.0070955  ... -0.04409565 -0.05484504
  0.03512455]"
19,136,"[-0.05043926 -0.01970324  0.0439602  ... -0.02178327 -0.00978806
  0.03378391]"
20,123,"[-0.00491348 -0.00395067  0.00574831 ...  0.03108238 -0.00039831
 -0.02732832]"
21,56,"[ 0.0203723   0.01594115  0.02509944 ... -0.02459437 -0.07723148
 -0.02044713]"
22,63,"[-0.0311442  -0.01556855  0.00835608 ...  0.01383643 -0.02114639
 -0.01158814]"
23,137,"[-0.04916436 -0.00295479  0.04237211 ... -0.00316449 -0.02663922
  0.02071114]"
24,210,"[-0.05675535 -0.04293284  0.00523072 ... -0.0271493  -0.01627112
  0.00592969]"
25,189,"[-0.00954962 -0.00792091  0.00394093 ...  0.00627818 -0.00692031
 -0.04149659]"
26,206,"[-0.00374313  0.00865076 -0.00094404 ...  0.00556986 -0.0536701
  0.02881149]"
27,42,"[ 0.05793317 -0.00198644  0.01901398 ... -0.0151171  -0.02149854
 -0.02062204]"
28,32,"[ 0.01861385 -0.00948117  0.01943399 ...  0.01868787  0.00472054
 -0.01801268]"
29,128,"[-0.02104041  0.02409987  0.02798896 ... -0.01855767 -0.07254526
 -0.01496801]"
30,53,"[-0.00208532  0.0287022  -0.01311502 ... -0.04808204 -0.01246385
  0.02545064]"
31,158,"[ 0.0172098   0.00920583 -0.02154462 ... -0.0361153  -0.01703293
 -0.00911384]"
0,1,"[ 0.01633763  0.0226574  -0.0283381  ...  0.03975981 -0.03607048
  0.02133912]"
1,94,"[-0.03599623 -0.02562952 -0.00486366 ... -0.01109027 -0.03260391
  0.03256712]"
2,7,"[ 0.01947493  0.02528276 -0.04257338 ... -0.0845734  -0.0031628
 -0.03118059]"
3,28,"[-0.00026208 -0.02109598 -0.01180708 ...  0.00165223 -0.01974149
 -0.03871904]"
