Index,True Label,Embedding
0,1022,"[ 0.00711957 -0.02103704  0.02505195 ...  0.0071936  -0.02031614
 -0.02185893]"
1,1423,"[ 0.05107155 -0.01266539  0.01059216 ... -0.02779679 -0.00026321
 -0.02888135]"
2,329,"[-0.02839564  0.01186493  0.00154588 ... -0.02051287  0.01112359
  0.00745519]"
3,660,"[-0.04841607 -0.0073625  -0.01007519 ...  0.00146298  0.00768672
 -0.01673936]"
4,372,"[ 0.02387295 -0.00790985 -0.03523213 ...  0.01636687  0.02035856
  0.03272574]"
5,1514,"[ 0.03068043 -0.02060022 -0.0141402  ...  0.00529445  0.00195649
 -0.00875821]"
6,65,"[ 0.03075821 -0.0319065   0.01826742 ... -0.00249444  0.00392078
 -0.01802448]"
7,1227,"[-0.02325297 -0.00579777  0.01157784 ... -0.02715715 -0.00714677
  0.00212359]"
8,1414,"[-0.0378549  -0.01865521 -0.00080838 ...  0.00938845 -0.02382581
  0.00594721]"
9,669,"[ 0.01257009 -0.02034785 -0.00475288 ...  0.00430928  0.02454781
  0.00484831]"
10,1409,"[ 0.01483584 -0.02263722 -0.03786268 ...  0.00216357 -0.03454363
 -0.01233289]"
11,39,"[-0.09049203 -0.01492327 -0.00317883 ... -0.03666638  0.01280483
  0.01160996]"
12,1023,"[ 0.07894991 -0.00546197  0.0004578  ...  0.01796259 -0.02259403
  0.00364821]"
13,282,"[ 0.01469743 -0.03214853  0.02534882 ...  0.00833238  0.00735325
 -0.00655808]"
14,1148,"[-0.01991065  0.05958368 -0.01653146 ...  0.02381159  0.0233374
  0.00694017]"
15,73,"[-0.01440901 -0.03358205 -0.03574663 ...  0.01318508  0.05301581
 -0.03432755]"
16,3,"[ 0.01643131  0.01469297  0.01939011 ...  0.00485848 -0.00613334
 -0.00264212]"
17,356,"[ 0.08909988  0.00766918 -0.00376161 ...  0.00891022  0.01861271
 -0.02275137]"
18,4,"[ 0.0080297  -0.02094693  0.01096023 ... -0.00270675  0.00908449
  0.00203847]"
19,460,"[-0.0026659   0.00659918 -0.00081262 ...  0.02508483 -0.03446133
 -0.0018707 ]"
