Index,True Label,Embedding
0,33,"[-0.01353138 -0.01862355 -0.02448696 ...  0.00354466 -0.00999029
 -0.0061502 ]"
1,5,"[-0.01249362  0.00533322  0.0243612  ... -0.01589774 -0.0189315
  0.0065044 ]"
2,197,"[-0.01320998 -0.00488692 -0.00224699 ...  0.00877376 -0.04038783
  0.0073443 ]"
3,188,"[-0.00328154  0.01544069 -0.00594396 ... -0.02358735 -0.02902155
 -0.01466661]"
4,116,"[-0.01254741 -0.01233341 -0.02302425 ...  0.02570024 -0.03246284
  0.01156419]"
5,93,"[ 0.03838165  0.01927099  0.0277983  ... -0.02393026 -0.02015296
  0.02007357]"
6,67,"[ 0.03995442  0.06170005  0.02281697 ...  0.01440902 -0.02169302
 -0.02113854]"
7,98,"[-0.01473945 -0.01410771 -0.01623937 ... -0.02407588 -0.03129688
 -0.01284749]"
8,27,"[-0.00955881 -0.00490071  0.01076594 ...  0.04119515 -0.02646969
 -0.01599724]"
9,127,"[ 0.03567627  0.00691634 -0.01466069 ...  0.00230967 -0.02714756
 -0.01025686]"
10,87,"[-0.00977495 -0.01115321  0.06047446 ... -0.03413447  0.01121228
 -0.00456518]"
11,73,"[-0.00816632 -0.02477033  0.03915446 ... -0.00738213 -0.00751085
 -0.00814223]"
12,25,"[ 0.02228579  0.07089545  0.00795325 ...  0.00658843 -0.01040639
 -0.02112916]"
13,10,"[ 0.02186136  0.00796036  0.02262606 ...  0.02381099 -0.00968399
 -0.00879965]"
14,148,"[-0.00975589  0.02458471 -0.00563867 ... -0.00157098 -0.04121992
  0.01542931]"
15,151,"[-0.00920676 -0.00045176  0.06744503 ... -0.04070487 -0.00414548
 -0.00200232]"
16,169,"[ 0.01802402  0.03913554 -0.01202223 ...  0.01460099  0.02258493
 -0.00153041]"
17,23,"[ 0.01967084  0.0086504  -0.00849009 ... -0.05501469 -0.02289523
  0.00597605]"
18,60,"[ 0.01859829  0.02536616  0.02880506 ... -0.02343729  0.00996571
  0.00498795]"
19,64,"[ 0.02062922  0.02262026  0.00886369 ... -0.00620996 -0.02156196
  0.00203723]"
20,45,"[-0.04774984  0.00896271  0.02251108 ... -0.00287878 -0.0086345
 -0.0003097 ]"
21,172,"[-0.00059973 -0.01032024  0.03009068 ...  0.00928741 -0.00548781
 -0.01035507]"
22,8,"[ 0.02264015  0.0139711  -0.02759904 ...  0.00425635  0.00833883
  0.00826119]"
23,40,"[ 0.02037362  0.02929928  0.07221156 ...  0.0221485  -0.00238934
  0.00127932]"
24,106,"[-0.00169867 -0.02195219 -0.01353731 ...  0.00230935 -0.01810587
  0.01877403]"
25,46,"[-0.00102576 -0.0401696   0.05790672 ... -0.01811055 -0.00070121
 -0.01219787]"
26,75,"[-0.00138881 -0.0044124  -0.01505018 ...  0.01939665 -0.0224711
  0.00187734]"
27,168,"[ 0.00824708  0.02438691  0.02330024 ... -0.01809672 -0.01020232
 -0.00637181]"
28,175,"[ 0.00954715 -0.01296799 -0.0141368  ... -0.00461448 -0.03030318
  0.0214168 ]"
29,209,"[ 0.01270125  0.01987922  0.01835542 ...  0.00225085 -0.04502705
  0.00386333]"
30,92,"[-0.02072428  0.00154484  0.00804044 ...  0.00122629 -0.01227209
 -0.0190029 ]"
31,183,"[ 0.09331504  0.01741323 -0.01863363 ...  0.0092802  -0.03308925
 -0.01048916]"
0,126,"[-0.01265557 -0.02633075  0.00373665 ...  0.00974981 -0.0292023
 -0.00290716]"
1,194,"[-0.00802189  0.00835481  0.01649132 ...  0.01027582 -0.00531381
 -0.01604888]"
2,84,"[-0.02111511  0.02618643 -0.02682466 ... -0.03915159  0.01314695
 -0.00293021]"
3,86,"[ 0.02219587 -0.01301601  0.00738327 ...  0.00130234 -0.02575157
  0.00363552]"
