Index,True Label,Embedding
0,192,"[ 0.09444074  0.00812412 -0.01318014 ...  0.0038198  -0.00860995
 -0.01074321]"
1,198,"[ 0.04952556  0.00542263 -0.01254944 ...  0.00109661 -0.00032181
 -0.00203208]"
2,212,"[ 0.11209752 -0.00338567 -0.00092825 ... -0.00164909  0.005295
 -0.0257482 ]"
3,38,"[ 0.08799905  0.00114262 -0.00852483 ...  0.01242685 -0.0094413
 -0.01359499]"
4,170,"[ 0.05916691  0.00240957 -0.01486774 ...  0.00492541  0.01068106
 -0.00028506]"
5,129,"[ 0.05374501  0.00325495 -0.01856978 ...  0.01657744 -0.01140906
 -0.02434632]"
6,100,"[ 0.05095238  0.00044956 -0.01728749 ...  0.01192211 -0.01857047
 -0.01239237]"
7,132,"[ 0.10156512 -0.00205778  0.00224983 ...  0.00065406  0.00393743
 -0.0348313 ]"
8,112,"[ 0.06038489  0.00915321 -0.01274251 ...  0.00184406  0.00211177
 -0.00637963]"
9,103,"[ 0.06161633 -0.01455263 -0.00825511 ...  0.01089344 -0.0029306
 -0.01540574]"
10,36,"[ 0.05337789  0.02520704 -0.01216096 ... -0.00164107  0.00326853
 -0.0107136 ]"
11,39,"[ 0.09089412 -0.00111671  0.00315943 ... -0.00711242  0.00320287
 -0.0142767 ]"
12,153,"[ 0.01415836  0.00385013 -0.00619054 ...  0.00917981  0.00830157
 -0.01086814]"
13,173,"[ 0.03595304  0.01325939 -0.00245689 ...  0.02009339 -0.00740492
 -0.01813769]"
14,21,"[ 0.05326596  0.00745898 -0.01701697 ...  0.00433405  0.00140175
 -0.00567443]"
15,110,"[ 0.07702538 -0.00673801 -0.01352057 ...  0.01459348 -0.00307562
 -0.01681293]"
16,104,"[ 0.12336925 -0.00142682  0.00292852 ...  0.00042006  0.00241168
 -0.02494464]"
17,52,"[ 0.06672581  0.00116365  0.00887774 ...  0.0078555   0.00573908
 -0.02746825]"
18,177,"[ 0.04706556 -0.0024932   0.01290162 ...  0.01875297  0.01032079
 -0.00887645]"
19,105,"[ 0.02591014  0.00389362  0.00890597 ...  0.02154068  0.00405911
 -0.02135275]"
20,18,"[ 0.04982478  0.01529647 -0.01402432 ...  0.01968689 -0.00846352
 -0.03931689]"
21,62,"[ 0.0160896  -0.00101695  0.0120036  ...  0.02160817  0.00605617
 -0.01426332]"
22,211,"[ 0.09937699  0.01776682 -0.01315897 ...  0.02577547 -0.00616943
 -0.02032819]"
23,181,"[ 0.11959146  0.00892819 -0.01587126 ...  0.01145319  0.000688
 -0.009508  ]"
24,17,"[ 0.05454532 -0.00716979 -0.00078769 ...  0.01991949  0.01862761
 -0.02119532]"
25,14,"[ 0.04788151  0.0155898  -0.00884021 ...  0.0115217  -0.00122787
 -0.03259927]"
26,72,"[ 0.01820642  0.00561882 -0.00795776 ...  0.00535103  0.00660515
 -0.01036973]"
27,44,"[ 0.11230156 -0.00902845 -0.0047134  ... -0.00491168  0.01168586
 -0.00661003]"
28,131,"[ 0.0753077   0.00812523 -0.01601274 ...  0.03220658 -0.01578417
 -0.02589796]"
29,143,"[ 0.04075409  0.02065107 -0.01507499 ...  0.01789915 -0.00123021
 -0.02385823]"
30,160,"[ 0.08455857 -0.00077107 -0.00779801 ...  0.01137523 -0.0076048
 -0.01257676]"
31,51,"[ 0.03363829  0.02898417 -0.01718742 ...  0.00765299 -0.00685008
 -0.01552776]"
0,97,"[ 0.02237543  0.01785333 -0.01079826 ...  0.00263865 -0.00362658
 -0.02467249]"
1,179,"[ 0.05435285  0.01022563 -0.01534624 ...  0.00012206  0.00254379
 -0.00251732]"
2,185,"[ 0.09743929 -0.00240489 -0.00275118 ... -0.00912909  0.0039665
 -0.02400262]"
3,16,"[ 0.01152731 -0.00099406 -0.00755886 ...  0.00309267  0.01366198
 -0.0119999 ]"
