Index,True Label,Embedding
0,1664,"[ 0.03116838  0.00263322  0.03627579 ... -0.02474115  0.00443514
 -0.02090001]"
1,475,"[ 0.03377513 -0.01675749 -0.00361001 ... -0.0088994   0.07143708
 -0.01657079]"
2,998,"[-0.01247016 -0.02210152 -0.04413161 ...  0.0115769   0.01879863
  0.03724324]"
3,319,"[ 0.03143243  0.02814962 -0.05868802 ...  0.00615713 -0.01255223
 -0.01841369]"
4,239,[0.0832909  0.01161335 0.02346508 ... 0.00581782 0.02235866 0.05833349]
5,425,"[ 0.02103223 -0.02182487  0.01441517 ... -0.00654807  0.01859417
  0.02067921]"
6,57,"[-2.9082675e-03  6.7701098e-05  1.0546376e-03 ... -2.1701843e-02
  7.2851934e-02 -2.9220241e-03]"
7,772,"[-0.02096005 -0.0163931   0.00989223 ...  0.00374234  0.00995447
  0.00138325]"
8,108,"[-0.01767186  0.0157085  -0.01683402 ...  0.00209242  0.02231146
  0.01443959]"
9,279,"[-0.03036952 -0.00814004 -0.01361989 ... -0.03988345  0.06094672
  0.00920976]"
10,366,"[ 0.00855924  0.00444136 -0.00261631 ... -0.01098907 -0.01896502
  0.0214012 ]"
11,60,"[-0.01585454 -0.02426146 -0.00588965 ... -0.00811858 -0.05803309
  0.0065252 ]"
12,96,"[-0.02490462  0.00073814  0.01576513 ... -0.01793126 -0.00790681
  0.01985865]"
13,1272,"[-0.03908746 -0.03542878  0.02309541 ...  0.03002741 -0.01011824
  0.0078838 ]"
14,994,"[ 0.00380386  0.00053073  0.02055666 ... -0.04942792  0.00730062
 -0.00332443]"
15,1777,"[ 0.00795862 -0.03688423 -0.01408411 ...  0.0243326  -0.02170429
  0.00226124]"
16,239,"[-0.03498739 -0.0105307   0.00945162 ...  0.02829881 -0.0044963
 -0.00475442]"
17,346,"[-0.0100993  -0.02556352 -0.00293695 ...  0.02278807 -0.03356658
 -0.01807154]"
18,152,"[ 0.01249144  0.02365902 -0.00541854 ... -0.02443485  0.00287038
  0.01608876]"
19,134,"[ 0.00552066  0.01893983  0.00145438 ... -0.01697283 -0.00693471
 -0.02074033]"
20,306,"[-0.01932419  0.03082938  0.02063794 ...  0.00266762  0.07799424
  0.00822501]"
21,140,"[ 0.00093665 -0.01945608 -0.0361263  ... -0.01134376  0.00254393
  0.01770529]"
22,300,"[-0.00282411  0.03052776 -0.02495187 ... -0.0189283  -0.00859091
 -0.02203108]"
23,1097,"[ 0.00283042 -0.01422109 -0.00036619 ... -0.04447434 -0.02714103
  0.01313537]"
24,180,"[-0.0112943   0.01015307 -0.00730136 ...  0.00331873  0.01628241
  0.00869895]"
25,549,"[-0.04475458 -0.00620852  0.00128911 ...  0.00370197  0.00504518
  0.01702335]"
26,231,"[-0.01738     0.01077642  0.02510884 ...  0.00353687  0.00753928
  0.06925035]"
27,171,"[ 0.02338781 -0.00234024 -0.00928311 ... -0.01524441 -0.00737973
  0.04065504]"
28,263,"[ 0.12527871  0.02507993 -0.02281387 ... -0.0132497  -0.0042524
  0.0281072 ]"
29,447,"[ 0.04889437  0.02713607 -0.01046847 ...  0.01192216 -0.01688201
  0.00071084]"
30,1805,"[ 0.00500487 -0.00801829 -0.03001289 ... -0.0081762   0.00189362
  0.00446818]"
31,161,"[ 0.01750734 -0.02768899 -0.04098336 ... -0.00917712 -0.00061728
 -0.00700058]"
0,189,"[ 0.00763358  0.00504055 -0.02457234 ... -0.01181233  0.00579704
  0.02304516]"
1,36,"[-0.00267792 -0.00096871  0.00306773 ... -0.00867059  0.01189423
  0.01063764]"
2,990,"[ 0.02245267  0.06180013 -0.03109696 ... -0.03834749 -0.00978031
  0.00654841]"
3,1150,"[ 0.08011688 -0.00863723 -0.06618141 ... -0.00645596 -0.01630614
 -0.02163326]"
4,222,"[-0.04794401  0.02396115 -0.00158485 ...  0.02998212 -0.01707996
  0.01368672]"
5,1138,"[ 0.00930179 -0.0319474   0.01781696 ... -0.04942079 -0.01172177
 -0.03573775]"
6,203,"[ 0.01099586  0.01949876  0.00132487 ...  0.03805285 -0.00528869
 -0.01276452]"
7,245,"[ 0.05894895 -0.04579879 -0.02606495 ... -0.00302119  0.00286138
  0.00887947]"
8,119,"[-0.01459735  0.02687366 -0.03180958 ... -0.02515019 -0.03989375
  0.01358203]"
9,389,"[ 0.02308587 -0.02545283  0.00744247 ... -0.00941686  0.02892303
  0.00725293]"
10,948,"[ 0.08367845  0.00947484  0.01379523 ...  0.00508183 -0.02350103
  0.03173209]"
11,769,"[ 0.14694268 -0.01575269 -0.0326038  ... -0.02663249 -0.03910649
  0.00484084]"
12,902,"[ 0.00757829  0.00769395  0.00037815 ... -0.00216027  0.0350869
  0.05673354]"
13,30,"[-0.02161615 -0.0263142  -0.01523368 ... -0.0236403  -0.00080555
  0.01482469]"
14,126,"[ 0.01503023 -0.00499236 -0.00738705 ...  0.00319374 -0.00078032
  0.05065418]"
15,25,"[-0.01829167  0.00243701 -0.00361163 ... -0.04079181 -0.00324599
  0.0158792 ]"
16,174,"[ 0.00961306  0.00747277  0.017449   ...  0.001576   -0.02551683
 -0.01756427]"
17,472,"[ 0.04503616 -0.00103638 -0.00028506 ... -0.01116549 -0.02806858
  0.01834355]"
18,1569,"[-0.05619798 -0.01084681 -0.02621833 ... -0.01156581  0.03156122
  0.0192139 ]"
19,726,"[-0.04012217 -0.02610284 -0.04822779 ...  0.00931584 -0.04453323
  0.06677992]"
20,93,"[-0.03891634  0.04725734 -0.01780518 ...  0.01142347 -0.02231767
 -0.01618989]"
21,1527,"[-0.05303184 -0.00043108 -0.01005618 ... -0.01445745  0.03379247
  0.07680975]"
22,221,"[ 0.03899012 -0.00333211 -0.01415289 ... -0.04136684  0.03541835
  0.02653741]"
23,53,"[ 0.01762283  0.03195361 -0.01228092 ... -0.01463269 -0.02448192
 -0.00173497]"
24,1745,"[ 0.01149555  0.0371362  -0.03002579 ... -0.02045344  0.00365602
 -0.01332696]"
25,530,"[ 0.01759241 -0.00346522  0.0192026  ...  0.02930698 -0.03717286
 -0.01280744]"
26,103,"[-0.04900707  0.00522056 -0.00651748 ... -0.03504197  0.02407961
  0.02769625]"
27,984,"[-0.03758808 -0.05743481 -0.04351037 ...  0.01232097 -0.01947711
  0.02686732]"
28,1420,"[ 0.01792721 -0.03092188 -0.01526031 ...  0.01564988 -0.0103322
  0.01021678]"
29,1111,"[ 0.02793129 -0.01777265 -0.01378844 ... -0.00597389  0.03903559
 -0.02440517]"
30,921,"[ 0.05550594 -0.01722352 -0.01852692 ...  0.026931    0.05374338
  0.0134919 ]"
31,499,"[ 0.00559235  0.03488062 -0.02168877 ... -0.00560131  0.01280856
 -0.00724147]"
0,949,"[ 0.04159023 -0.01690665 -0.02060023 ... -0.00539991  0.02980309
 -0.00305323]"
1,147,"[ 0.00684244 -0.00116792 -0.05175814 ... -0.02046373  0.0298882
  0.03795965]"
2,678,"[ 0.05568678 -0.03371666  0.02725804 ...  0.02458856 -0.02597136
  0.03984313]"
3,716,"[ 0.03537608  0.00140668  0.00220992 ... -0.02858381  0.01981477
  0.04989595]"
4,366,"[ 0.08770916  0.03400156  0.03040376 ... -0.03337392 -0.02912161
  0.04593397]"
5,270,"[ 0.03700113 -0.05808032  0.00139937 ... -0.03919537  0.01300823
  0.02677037]"
6,60,"[ 0.01857454  0.03726034 -0.00541572 ... -0.02090166  0.01623949
  0.00998097]"
7,56,"[-0.02352319  0.01659046  0.00443579 ...  0.00357743  0.01593099
  0.02495121]"
8,106,"[ 0.0508413   0.01441088 -0.01300184 ...  0.01162673 -0.02358508
  0.049276  ]"
9,227,"[ 0.02045763  0.014283    0.00163129 ...  0.00400877 -0.00438013
  0.02605909]"
