Index,True Label,Embedding
0,86,[ 3.0119407  4.8680544 -3.265041  ...  3.5629635  1.7039129 -3.8288832]
1,166,[ 2.2351694  5.255847  -3.5964797 ...  3.4406104  6.9904847 -2.2001522]
2,207,"[ 1.9361497   0.02653853 -1.7107414  ...  3.2725065   4.090487
 -2.1700604 ]"
3,13,"[ 1.6357589   3.16067    -5.5138474  ...  2.846986   -0.82404256
 -4.0767956 ]"
4,77,"[ 4.267789    2.6639411  -4.409289   ...  4.198736    2.5918393
 -0.10838487]"
5,79,"[ 1.6865969   3.332014   -2.1123066  ...  2.643232    0.69369704
 -3.9545407 ]"
6,139,[ 2.5320828  5.132006  -0.4158832 ...  4.963571   3.8078117 -5.1755667]
7,58,[ 4.4416585  4.479262  -1.7652627 ...  4.4892354  1.9797896 -3.3695135]
8,155,"[-2.5177374   5.8045177  -5.7536216  ...  2.6955762  -0.05145943
 -3.982565  ]"
9,19,"[ 5.2567835   0.42643893 -4.5543046  ...  9.159238    5.618865
  0.22444445]"
10,199,[ 6.8897076  2.562655  -1.9260095 ...  3.0831552  5.741332  -3.4939833]
11,178,"[ 5.334409   -0.09323332  1.2458855  ...  6.588536    6.0622773
 -1.7464958 ]"
12,4,[ 5.0203943  0.4499182 -2.112068  ... 10.429977   8.538599   0.5695475]
13,124,"[10.438128    0.42150486 -0.7576562  ...  3.204648    6.0433846
 -1.5549114 ]"
14,31,[ 2.4978113  7.387603  -4.902717  ... -0.4532069 -1.7621287 -4.5222015]
15,196,"[ 6.3278933   0.8673963  -1.9920545  ...  9.976849    7.7106442
 -0.42259145]"
16,193,[-0.2230995  1.62455   -8.03018   ...  1.6578022  1.3345901 -6.2507443]
17,2,[ 1.1987468  2.5323372 -5.465539  ...  2.0351572 -0.4542724 -4.639075 ]
18,91,[-1.0397949  3.672312  -5.140917  ...  2.8367076  4.510732  -3.0324566]
19,136,"[ 7.6926384   0.08180328 -1.2898486  ...  6.5633225   7.2641845
 -1.9182868 ]"
20,123,[ 7.508753   1.5316077  0.252699  ...  1.1182101  4.7309594 -3.882338 ]
21,56,"[ 4.155079    3.487021   -0.38615084 ...  2.879851    2.0531068
 -3.0963464 ]"
22,63,"[-0.65459204  2.0254505  -6.2555003  ...  2.1215787  -1.1845437
 -3.7439327 ]"
23,137,[ 8.4536915  1.235902  -0.6364405 ...  7.969259   7.3726554 -2.5871093]
24,210,"[10.017592    0.12372865  0.75344104 ...  3.4078507   5.4414134
 -1.0849612 ]"
25,189,[ 0.9849504  1.6506913 -5.0031943 ...  1.5209061 -0.9986795 -4.322267 ]
26,206,[ 3.2785509  1.5423914 -5.152348  ...  4.5046897  1.7371464 -1.6652486]
27,42,"[ 7.628864   -2.9674883  -6.3769345  ...  6.7655654   5.6920137
  0.27697295]"
28,32,"[-1.2323419   1.5390683  -4.8124833  ...  0.16895628 -0.94970435
 -3.349947  ]"
29,128,[ 3.194922   4.3512373 -1.4017086 ...  2.9861248  1.8933705 -3.401353 ]
30,53,[-0.8580001  2.2014074 -8.044046  ...  0.6624952  0.4545641 -5.956299 ]
31,158,"[ 2.618449    6.361162   -5.649904   ...  0.33472645 -1.8110967
 -3.9711847 ]"
0,1,[ 6.5298996  1.7462152 -5.424039  ...  8.702825   4.0335226 -1.2141541]
1,94,"[ 0.79770756 -0.10542406 -6.2789664  ...  4.4532733  -1.07721
 -2.2609024 ]"
2,7,[-1.2704145  4.7778087 -3.827976  ...  1.3099899 -2.681263  -5.213696 ]
3,28,[ 3.9495926  3.1156037 -6.184114  ...  1.9565939  3.5060751 -3.7923484]
