Index,True Label,Embedding
0,216,[-3.5829456 10.142328  -4.2831593 ...  7.8415666  6.718814  -1.8547478]
1,157,[-5.328748  10.573118  -3.746886  ...  5.033668   3.6924238 -1.1032684]
2,588,[-6.4676256  6.6335306  7.825185  ... -3.606097  -2.2363575 -0.6255207]
3,1281,"[-13.352803    3.4075885  -1.038323  ...  -7.023916    3.2428384
  -3.229949 ]"
4,478,"[-8.178487    3.7906961   0.4750146  ... -0.10503603  6.3684516
 -2.9326286 ]"
5,65,[-2.4533277  1.7106853 -5.5805726 ... -4.0345044 -3.9999943  5.5792646]
6,1685,"[ 1.0357388  -0.43609303 -0.15504648 ... -0.52174604  0.08454603
  2.177774  ]"
7,446,"[-11.284811    1.6381553  -3.125625  ...   4.192327   -2.6980271
   2.9003925]"
8,1342,"[ 4.523477    2.3070855  -2.8342788  ...  8.121759    0.51806223
  1.845063  ]"
9,683,"[-15.704616   -1.6083097  -4.5831704 ...   7.213094    5.2555537
   3.1961467]"
10,967,"[ 0.81324285  3.3714945   2.869427   ...  1.4410712   4.3521056
 -0.11070742]"
11,647,[-5.363817  -3.5338516 -5.5053124 ...  4.81053   -0.4966147 -0.7269515]
12,350,"[-0.37684134  0.38481385 -1.8236228  ... -2.8180766   5.909475
  0.30293354]"
13,371,"[-8.12703     3.5367105  -3.926951   ... 10.104393    4.846477
  0.06494433]"
14,593,"[ 2.2453969  -0.14631705 -1.5721916  ...  4.3414235   4.4666343
  2.2146606 ]"
15,1028,"[ 7.9318237   6.151711   -5.552913   ...  2.9863987   0.39206463
 -2.1829112 ]"
16,305,"[-8.591641    0.45105284  0.1397474  ... -0.09238292 -5.474566
  4.647217  ]"
17,1215,"[-10.957393     2.351373    -4.6218963  ...   2.1630797    0.92615926
  -2.7589893 ]"
18,96,"[-11.133615     5.511244     2.2159598  ...   9.053643    10.345095
  -0.12281125]"
19,285,[-2.7178063  0.3310094 -2.1136472 ...  7.3947616  6.6939855 -1.4167753]
20,1739,"[-10.319047    2.2697244  -3.0567155 ...   4.193911    5.2235074
  -7.24737  ]"
21,389,[-6.1520243 -1.5701423 -1.4591981 ...  6.3888707  6.3055997 -3.9858394]
22,253,[-6.769061   1.3191341  3.4776304 ...  3.323101   3.0173416  1.1835337]
23,1767,[ 5.236906   1.9586114  2.598667  ...  4.337376  -5.8327103 -4.8526783]
24,1581,[-8.195121   5.9521413  1.898538  ...  7.630466  13.1816635  1.1812055]
25,10,"[ 7.214112   -3.0861087   1.6269544  ...  0.48053735  0.8801005
 -3.151006  ]"
26,861,"[-8.558267    2.4864192  -0.69244415 ...  3.2449646   7.935557
  1.9190117 ]"
27,258,"[-4.6692185   4.7539587  -0.62035483 ... -3.3644428   2.5180552
  1.3828253 ]"
28,1285,"[ 4.302437    0.62205464 -6.795234   ...  6.2464056   8.82088
 -2.2128673 ]"
29,218,"[-6.154748    5.981598    4.935372   ...  0.7623111   0.52844274
  1.9534351 ]"
30,291,[-5.3454733  1.5247389  3.0747383 ... -5.697267  -5.3734093  2.7787905]
31,3,"[-4.6053853   0.67256296 -4.303861   ...  9.168152    9.523122
  3.2628658 ]"
0,1810,[-4.4205456  6.172752  -2.5767658 ...  8.446769   2.8549633 -2.528683 ]
1,117,[-6.7522235 -6.0896187 -0.9080915 ... -2.9556885 -4.228393  -2.7980726]
2,792,"[-13.661548   -1.0572567   2.4772806 ...   8.97229     8.156523
   0.5113467]"
3,78,"[-10.875976    -1.0903485   -0.19339345 ...  -2.916395     0.31313193
   1.8309443 ]"
4,126,[-6.8203573  5.4221973 -6.7822347 ...  2.1705387  3.5637631  3.9267101]
5,614,[-5.1999555 -0.9287662 -1.0471874 ...  8.154418   5.2743363  5.124264 ]
6,97,"[-10.271182    -0.03106718  -3.6087823  ...  11.956633     5.710445
   2.274052  ]"
7,946,"[-11.649692     3.555993    -7.0353274  ...  -1.0773808   -0.99000156
   2.157454  ]"
8,78,"[-7.564746   -3.9919095   0.9565731  ...  4.7486534  -0.54718953
  6.0131826 ]"
9,1395,"[-5.4425516  -0.39736235 -1.6509255  ...  2.9232855   4.767283
 -0.28666943]"
10,1056,[-3.837289   2.168819   1.4804895 ...  1.5473429  7.942747  -3.5160344]
11,700,"[ 3.9729066  -1.9063951   0.4947824  ... -1.380229   -0.57366717
 -0.4267087 ]"
12,389,"[-1.1364583   4.3293247   2.6425524  ...  0.04165681  1.8527615
  1.2210807 ]"
13,484,"[-7.018268    7.0119114  -2.1222374  ... -4.7543125   0.98432696
 -5.1555557 ]"
14,1051,"[-0.3145856  -0.90440387  3.7477384  ...  0.97618794  2.3908424
 -1.8892465 ]"
15,753,"[-10.920409    2.6713264  -3.574966  ...   7.580197    4.210221
  -1.684155 ]"
16,102,"[-4.1945786   9.949652    0.6598707  ... -6.7230115   0.87362254
 -0.04799057]"
17,951,[ 3.3950672  4.7533813 -0.5548514 ...  6.878515   1.6628318 -4.0698814]
18,1729,"[-15.586482     1.5120573   -3.2219915  ...  -5.329228    -0.09907877
   1.7625655 ]"
19,51,"[-1.1520411  -1.5229853  -2.9269736  ...  2.0732625   1.82303
  0.64180124]"
20,379,"[-17.587574    -2.284534    -0.71359843 ...   9.966143    -0.8053221
   0.1275568 ]"
21,752,[-5.497072   5.4958954  0.9608138 ...  5.0057893  0.5508367  5.4724846]
22,931,"[-4.809328   -2.0325751   0.92172915 ... -1.2540289   0.06144714
  9.962887  ]"
23,1308,"[-11.200332    -1.7370453   -0.5362492  ...  -0.10366292   0.8351823
   2.8112688 ]"
24,1298,"[ 2.483401   -3.3251595   0.42607003 ...  3.9449675   2.914058
  2.3003929 ]"
25,931,"[-9.526057    1.1427107   0.51140565 ...  2.8514369  -0.9911653
  2.62822   ]"
26,137,[-4.453221   3.796402   8.063212  ...  1.7368188  2.8414931 -2.9425564]
27,1194,"[ 0.7803938   2.2888196  -1.5786414  ...  1.4926001   0.09278759
 -0.09012198]"
28,1678,"[-8.826855    4.1047087   1.3677572  ...  0.60042655  5.3484626
 -6.6204567 ]"
29,752,[-9.5779705  5.485542  -4.8030324 ... -1.6016513  4.5742     3.8632352]
30,203,[ 2.026623   5.361584  -2.691807  ...  0.2711363 -2.8525658 -5.543939 ]
31,252,"[-8.589824    2.5225146   0.40881318 ...  7.3925543   1.9841897
 -2.7186742 ]"
0,1511,"[-13.6044      2.420145   -2.1895459 ...   7.27004     7.212941
   3.3331065]"
1,96,[-6.5094357  1.6102192 -6.4873433 ... -6.0990148  0.3151421  1.5491456]
2,247,"[-13.685412     0.40029645  -0.7085269  ...   1.2583312    4.056166
   5.176193  ]"
3,1401,"[-2.7563903  -2.0292273  -0.5040819  ... -2.3228035   3.1103196
 -0.74079305]"
4,258,"[-3.724165    4.170038    6.4737034  ...  1.8623226   8.663978
  0.52834594]"
5,509,"[-7.8344684   3.7565098  -0.01463048 ... -4.3747993   2.9375181
  3.0936534 ]"
6,1081,"[-13.79263     1.2657067   9.845691  ...   2.5715182   2.5957675
  -1.0949218]"
7,1256,"[-4.2441764   4.2395067  -0.26299235 ...  1.0560112  -3.1134353
  5.698219  ]"
8,278,"[-17.192743     6.6808434   -1.9739523  ...   0.8309755   -0.08503217
  -1.5919586 ]"
9,603,"[-5.0568504   4.597515   -2.256797   ...  0.9995612   4.6375804
 -0.03585294]"
10,900,[ 2.814346   2.1773357  2.9782722 ...  3.7431197 -0.6507289 -1.1109529]
11,300,"[-11.880488   -3.1469727  -1.8820171 ...  -2.1574838   4.8314805
   6.820141 ]"
12,1006,"[-10.454484    0.6819762   1.4126362 ...  -1.8474203  -5.625528
   5.1190186]"
