Index,True Label,Embedding
0,33,"[ 0.07719795 -0.00165511 -0.02074458 ... -0.00773096  0.04725849
  0.01017763]"
1,5,"[ 0.05166266  0.02580607 -0.02276089 ... -0.01113407  0.06725743
 -0.03753944]"
2,197,"[ 0.01363468 -0.01543477 -0.05425715 ...  0.02272005  0.00291386
  0.00774844]"
3,188,"[-0.02301213 -0.00820622 -0.0180317  ...  0.03712682  0.0245872
 -0.01699095]"
4,116,"[ 0.02032781  0.01889054 -0.05722966 ... -0.01575099  0.01711705
 -0.02020272]"
5,93,"[ 0.03366834  0.02260442 -0.01143213 ...  0.02338015  0.05005301
  0.02454263]"
6,67,"[-0.00272724  0.05003006 -0.02030112 ... -0.01465081  0.01628893
  0.01363078]"
7,98,"[ 0.02814908  0.01413609  0.01946548 ... -0.00217062  0.00125759
  0.01483483]"
8,27,"[ 0.01726131 -0.01175666  0.00103221 ...  0.00796954  0.0052498
  0.00165315]"
9,127,"[ 0.00230503  0.03090986 -0.02930297 ... -0.01347932  0.00751502
 -0.01022191]"
10,87,"[ 0.01677287  0.02096438  0.00532506 ... -0.01473346  0.01232642
  0.01747837]"
11,73,"[ 0.0196085   0.01941139 -0.02386027 ... -0.01999512  0.01303042
 -0.00463868]"
12,25,"[ 0.03528619  0.04089522 -0.00580588 ... -0.0195954  -0.03771774
 -0.02329767]"
13,10,"[-0.01622047  0.01356962  0.00745525 ...  0.01590767  0.03555134
 -0.0184688 ]"
14,148,"[ 0.05858479  0.01795287 -0.0054868  ... -0.02540285  0.00473229
  0.0042285 ]"
15,151,"[ 0.02060621  0.02047561  0.02551036 ... -0.02967494  0.02540221
  0.01664987]"
16,169,"[-0.00598933 -0.00334383 -0.00460661 ... -0.04459923  0.02771962
 -0.00581534]"
17,23,"[ 0.0208354   0.03137015 -0.00744634 ...  0.01349185 -0.00903169
  0.02759628]"
18,60,"[-0.00222063  0.03054114 -0.03385914 ... -0.02690931  0.03111604
 -0.01035131]"
19,64,"[-0.0059521   0.01405676 -0.03725403 ... -0.01624254  0.00155481
  0.0040732 ]"
20,45,"[ 0.03411515 -0.01602025 -0.0277389  ... -0.02519743  0.0248
 -0.01762991]"
21,172,"[ 0.03023959  0.01756794 -0.01045349 ...  0.04642225 -0.0026395
 -0.00833467]"
22,8,"[-0.02120211  0.03393278  0.01338802 ... -0.0522256  -0.04847475
 -0.04197713]"
23,40,"[-0.00343585  0.01546431 -0.02953431 ... -0.01825498  0.06069123
 -0.03304871]"
24,106,"[ 0.02060271  0.03172498 -0.04996875 ... -0.02133953  0.02334157
 -0.00031592]"
25,46,"[ 0.00869973  0.02160409 -0.03734461 ... -0.0115838   0.00593864
 -0.01861054]"
26,75,"[ 0.01687852  0.02892317 -0.02318246 ... -0.01262356  0.00657819
 -0.00925157]"
27,168,"[ 0.0097267  -0.00954826  0.0011466  ... -0.01942582  0.01328182
  0.00276922]"
28,175,"[ 0.04552123  0.01679134 -0.01332486 ... -0.03152509  0.00255606
  0.0029578 ]"
29,209,"[ 0.02709812  0.0320321  -0.04686202 ... -0.00349575 -0.0110653
  0.00946397]"
30,92,"[-0.00643256  0.02187732 -0.01714967 ... -0.01889728  0.03239264
 -0.0033875 ]"
31,183,"[ 0.01281511  0.04035861 -0.00801921 ... -0.04585356  0.03939551
 -0.02018741]"
0,126,"[ 0.00065931  0.01594243  0.01565032 ...  0.03038207  0.00802506
 -0.03442653]"
1,194,"[-1.7222071e-02  1.1205493e-02 -3.5075508e-02 ... -2.1196976e-03
  2.0364871e-02 -5.2005518e-05]"
2,84,"[ 0.01414503  0.03069591 -0.0146318  ...  0.01120465  0.01303067
 -0.03008357]"
3,86,"[ 0.06056629 -0.00860069 -0.03775441 ...  0.00947777  0.02984474
  0.00870956]"
