Index,True Label,Embedding
0,247,"[ 0.05052106 -0.03736404  0.0108971  ...  0.03482747 -0.00836966
  0.02931131]"
1,250,"[-0.02413939 -0.01253016  0.07063886 ... -0.04177306 -0.01750362
  0.02602447]"
2,461,"[ 0.00943905  0.01039415 -0.04261762 ...  0.02285133  0.03833671
  0.01356813]"
3,95,"[ 0.01264182 -0.0081136  -0.02971241 ...  0.0049157  -0.03238193
 -0.008007  ]"
4,239,"[ 0.03463012 -0.04568974 -0.07156964 ...  0.09429777 -0.04027572
 -0.0247897 ]"
5,480,"[ 0.02242319 -0.00873029  0.04066376 ... -0.01771152  0.00445883
 -0.01279297]"
6,311,"[ 0.02619256 -0.04125734 -0.02170741 ...  0.07333497  0.0140332
 -0.00237488]"
7,456,[0.04161522 0.01499515 0.0112521  ... 0.02662971 0.01063912 0.00704967]
8,439,"[ 0.04258612  0.01990421  0.00198055 ... -0.00092379  0.05603501
  0.01049006]"
9,432,"[-0.01894373  0.0328068   0.00244126 ...  0.0280772   0.10987284
  0.0164032 ]"
10,395,"[ 0.01242165 -0.01155483  0.01294644 ... -0.01755469  0.01670918
 -0.01187987]"
11,39,"[ 0.05746877  0.03534509 -0.03565576 ... -0.04620181  0.00612896
 -0.05765673]"
12,33,"[ 0.02095162  0.03890616  0.00976562 ...  0.02543469  0.00011814
 -0.03288944]"
13,485,"[ 0.0196216  -0.02897727 -0.0059108  ... -0.02083951  0.04761534
 -0.03645095]"
14,108,"[-0.01085804 -0.01574352 -0.01226159 ...  0.00769726 -0.02194249
 -0.03006799]"
15,63,"[ 0.01296681  0.00040733 -0.01751834 ... -0.03346524 -0.08396398
 -0.01294426]"
16,136,"[ 0.04870426  0.01853416 -0.03062687 ... -0.01764899  0.01599632
 -0.01673834]"
17,246,"[ 0.02180226 -0.03648715 -0.01749697 ...  0.02908282  0.02222446
 -0.00933251]"
18,224,"[ 0.05353189  0.05077455  0.01897317 ... -0.01346272  0.02331612
  0.00064154]"
19,273,"[-0.00690973 -0.01851233  0.01868913 ...  0.01313035  0.00676004
  0.00265567]"
20,193,"[ 0.00715612 -0.01449098 -0.01073787 ... -0.00963388 -0.01517294
  0.01469117]"
21,383,"[ 0.00758567  0.00672622 -0.04742714 ... -0.00304718  0.05104766
  0.02044895]"
22,389,"[-0.03611052 -0.00759065  0.01268819 ... -0.03121861  0.00092755
  0.03267296]"
23,18,"[ 0.05308236  0.01601131  0.04977234 ... -0.01425849 -0.00572026
 -0.04911739]"
24,75,"[ 0.0079337   0.03246759 -0.03514249 ...  0.02927708  0.02943679
  0.0261425 ]"
25,238,"[ 0.06763101  0.01301531  0.02981259 ...  0.0071304  -0.00488432
 -0.03471561]"
26,190,"[ 0.02370703  0.00041942 -0.0352158  ...  0.00481689 -0.01834931
 -0.02187692]"
