Index,True Label,Embedding
0,360,"[-0.02763262 -0.02517849 -0.00057041 ...  0.01074302 -0.01344278
 -0.0298761 ]"
1,433,"[-0.02155204  0.01817749 -0.04398801 ...  0.00405469 -0.01041778
  0.01363261]"
2,5,"[ 0.08336068 -0.0497686  -0.07754918 ...  0.03731269  0.0085886
 -0.00100926]"
3,51,"[-0.04398797  0.0051519   0.0123846  ...  0.01520086  0.03408752
  0.00450847]"
4,245,"[ 0.03310886  0.07194056 -0.00433517 ...  0.00663001 -0.04895956
 -0.03582822]"
5,389,"[-0.05466701 -0.00793026 -0.033845   ... -0.02670606 -0.01109796
  0.00653893]"
6,85,"[ 0.00658723 -0.04767292  0.00485023 ... -0.01173683  0.00312006
  0.03586543]"
7,274,"[ 0.04355297  0.02627795 -0.03194463 ... -0.01025132  0.01886861
  0.04133737]"
8,78,"[-0.03512955  0.01690843 -0.01514711 ...  0.03501754 -0.01664956
 -0.02315654]"
9,244,"[ 0.05036638  0.02133849  0.00807309 ... -0.01272322  0.023927
 -0.00766073]"
10,188,"[ 0.04672379 -0.04070953  0.00634993 ...  0.01445636  0.00869157
 -0.02478791]"
11,77,"[ 2.9522367e-03  1.4862046e-05 -2.9007282e-02 ...  1.1876344e-02
  5.1834688e-02 -1.2725215e-02]"
12,279,"[-0.02058075 -0.02976247  0.00071037 ... -0.012572    0.00885559
  0.00688499]"
13,310,"[ 0.01524691 -0.00675868 -0.01206094 ...  0.04129298  0.00575242
 -0.02406481]"
14,450,"[ 0.01526553  0.01704177 -0.04124911 ...  0.00629586  0.05136728
 -0.01606836]"
15,319,"[ 0.00483593  0.04163855  0.02567549 ... -0.00413166  0.03778017
 -0.02077832]"
16,134,"[-0.00268212  0.02324031 -0.00934631 ... -0.03416311 -0.01823504
 -0.00510645]"
17,175,"[-0.01139895  0.01504763 -0.0267721  ... -0.00914506  0.00959019
 -0.03719748]"
18,210,"[-0.00096132  0.00545123 -0.02314733 ... -0.0234951   0.03050071
 -0.00076693]"
19,206,"[ 0.00416512 -0.07635093 -0.00500075 ...  0.03323457  0.04143254
 -0.01863399]"
20,98,"[-0.03132877 -0.02030348  0.02706807 ...  0.00311192  0.00451733
  0.00656927]"
21,226,"[ 0.05509875 -0.01748115  0.03299511 ... -0.00176543 -0.00699115
  0.01167279]"
22,199,"[ 0.00549384 -0.00206943  0.03655438 ...  0.02649198  0.03257446
  0.00244223]"
23,460,"[ 0.0243028  -0.04571887 -0.00155332 ...  0.02743463  0.0133292
  0.00725985]"
24,388,"[-0.01508216  0.00472365 -0.02336241 ... -0.02079663 -0.04603629
 -0.02813534]"
25,157,"[ 0.02054023  0.02722041  0.01385829 ... -0.04437496  0.03136384
 -0.01148385]"
26,451,"[ 0.10360535 -0.01877485  0.01671325 ...  0.05553405 -0.04231037
 -0.02384929]"
27,341,"[ 3.0726191e-02 -4.7822883e-03 -8.6678378e-04 ... -8.6843977e-03
  6.7178044e-05  5.1297963e-02]"
28,111,"[-0.04195265  0.04591779 -0.02178259 ...  0.05662934 -0.00597253
 -0.00222075]"
29,394,"[ 0.02019818  0.01763659  0.00468613 ... -0.00080864 -0.00780197
 -0.00196726]"
30,181,"[ 0.01609506 -0.01962893  0.02942114 ...  0.04197567 -0.00322534
  0.00763853]"
31,132,"[ 0.00658548  0.01675727 -0.00553545 ...  0.05267727  0.0150827
  0.00365821]"
0,51,"[-0.01650907 -0.01101014 -0.02658043 ...  0.00053862  0.05531126
 -0.03508736]"
1,6,"[ 0.03983947 -0.01892597 -0.04142025 ... -0.01191004 -0.0152162
 -0.00820985]"
2,253,"[-0.00528824  0.01003429  0.01844917 ... -0.00642386  0.01065429
  0.07625058]"
3,72,"[ 0.02860783 -0.04732037 -0.05339091 ...  0.06396567  0.01326422
 -0.00856779]"
4,279,"[ 0.07757675 -0.0260868   0.01432877 ... -0.01723153 -0.00291364
  0.01018065]"
5,311,"[ 0.0477731   0.03313614  0.00698709 ...  0.03079137 -0.02217458
  0.0137414 ]"
6,469,"[ 0.00090087  0.00154336 -0.00680692 ...  0.01862917 -0.00742508
 -0.02823487]"
7,134,"[ 0.01474268  0.01422088 -0.00489711 ... -0.00206402 -0.02920818
 -0.01614415]"
8,240,"[-0.01552271 -0.00957409  0.00840503 ... -0.00421708  0.01928613
  0.00392387]"
9,180,"[ 0.03051124  0.00632033  0.01639997 ...  0.01039963 -0.03763504
 -0.01050659]"
10,67,"[ 0.01587603 -0.03380405  0.0160936  ...  0.01020877 -0.02656288
 -0.01986911]"
11,257,"[-0.01299252 -0.00981039 -0.00098639 ... -0.02472873 -0.04984991
 -0.03061614]"
12,426,"[-0.00771391 -0.00914969 -0.03670768 ... -0.00519075  0.04819876
  0.02305512]"
13,372,"[ 0.00168158 -0.06098243  0.042715   ... -0.00260347 -0.00320269
 -0.00758323]"
14,55,"[ 0.01308549 -0.01953233 -0.01324095 ...  0.03312965  0.0357294
  0.01204112]"
15,355,"[ 0.03713664  0.0288271   0.00268367 ...  0.03787341 -0.01409193
  0.00898123]"
16,305,"[ 0.0666545  -0.02981952 -0.00297543 ...  0.00368926  0.01123137
 -0.04066645]"
17,219,"[ 0.05002037 -0.05010913  0.04882184 ... -0.0294928   0.00409336
 -0.04466628]"
18,9,"[ 0.04644785  0.00690101  0.0101589  ... -0.00211094  0.01389323
  0.01504551]"
19,393,"[-0.01208899 -0.01955523 -0.00221657 ...  0.00968447  0.02556371
 -0.04970619]"
20,216,"[ 0.02202926 -0.01328262  0.04781145 ...  0.0182885   0.02307679
 -0.02588144]"
21,34,"[ 0.01912354 -0.0038316  -0.04348366 ...  0.01543671  0.07029844
  0.05668197]"
22,240,"[ 0.02363793  0.00829889  0.03721996 ...  0.00228851  0.0170807
 -0.02415304]"
23,314,"[ 0.04220234 -0.00266352  0.0124382  ...  0.00414103 -0.01155232
 -0.00461869]"
24,135,"[ 0.01648179 -0.04517508 -0.02676207 ... -0.01964609 -0.00960879
 -0.01322892]"
