Index,True Label,Embedding
0,182,"[-0.01934455  0.00376002  0.01289481 ... -0.0138911  -0.00837816
 -0.01903846]"
1,847,"[-0.0053981   0.00916627  0.01378038 ... -0.02759629 -0.00880709
 -0.00045323]"
2,30,"[-0.00732808 -0.00553481  0.08723883 ... -0.00351175  0.02172939
 -0.00271665]"
3,1030,"[ 0.00236141 -0.00361211 -0.0040204  ... -0.01424145  0.00127842
  0.00462654]"
4,98,"[ 0.02371673 -0.01400822 -0.01288334 ... -0.00665078 -0.0109843
  0.00276768]"
5,131,"[ 0.01226508 -0.00360887 -0.01942866 ...  0.02756787  0.00190768
 -0.00020412]"
6,880,"[ 0.03962256 -0.00471187 -0.00284426 ... -0.02065103 -0.01794741
 -0.03099346]"
7,846,"[-0.01494583 -0.00130163 -0.00721527 ...  0.00068526  0.00380706
 -0.02128179]"
8,26,"[ 0.01000923  0.01537982 -0.00890463 ...  0.00156114  0.00123673
  0.00041497]"
9,1668,"[-0.01756835 -0.00727831 -0.00913534 ... -0.01031616  0.03576059
 -0.01669335]"
10,22,"[ 0.06010067  0.04426298 -0.02485206 ...  0.01636009  0.02585286
 -0.00047741]"
11,1540,"[ 0.01466147  0.02262882 -0.00444873 ...  0.00615202 -0.03263633
 -0.03228769]"
12,228,"[-0.0038053  -0.01042017 -0.00936607 ...  0.02417513  0.01311615
  0.01086142]"
13,1157,"[-0.0219328  -0.01763229 -0.01341865 ... -0.00915495  0.00109995
  0.00625222]"
14,147,"[ 0.02162542 -0.00191441  0.00153175 ... -0.01127763  0.01210787
 -0.00130467]"
15,361,"[ 0.01323632  0.00354363 -0.0077751  ... -0.0148798  -0.00471919
 -0.0168418 ]"
16,148,"[-0.01287666 -0.01786441  0.01989037 ... -0.01867191 -0.00015726
  0.02121846]"
17,174,"[ 0.00114812  0.03059248 -0.00548356 ...  0.01511207  0.02182998
 -0.03567379]"
18,56,"[-0.04904341  0.00521268  0.01100975 ... -0.00753885  0.00161525
 -0.03432158]"
19,148,"[-0.00583263 -0.0087528   0.03848534 ...  0.01471413  0.00418318
 -0.033439  ]"
20,35,"[ 0.02698142 -0.01977495  0.00125763 ... -0.00175424 -0.00715368
  0.06921619]"
21,1388,"[-0.00559105  0.0155267  -0.00375928 ...  0.02064661  0.00852808
 -0.01683459]"
22,481,"[-0.00259997  0.01780835 -0.00572544 ...  0.02263435 -0.00740891
 -0.00690192]"
23,10,"[-0.0356353   0.00766561 -0.01267052 ...  0.01178788  0.00247895
 -0.01312067]"
24,1264,"[-0.00284376 -0.01621727 -0.00431448 ... -0.02318173  0.01356641
  0.01879023]"
25,1651,"[ 0.00106819 -0.00861417 -0.01603911 ... -0.00572303  0.01076019
  0.02364182]"
26,813,"[-0.00155389 -0.01348821 -0.00832472 ...  0.00125088 -0.00028473
  0.00110942]"
27,109,"[-0.02636419 -0.01022638 -0.00718171 ... -0.01341121  0.00478701
 -0.00696234]"
28,855,"[-0.01247541 -0.02153539  0.01631319 ...  0.02344164 -0.01064944
 -0.03243086]"
29,508,"[ 0.01829417  0.05581569 -0.00594735 ...  0.00473811  0.00282395
  0.00270738]"
30,819,"[-0.01764111  0.02702453 -0.01337903 ... -0.02150059 -0.00936135
  0.06619985]"
31,889,"[ 0.01655094 -0.00566799 -0.01269693 ... -0.00828545  0.01941043
  0.01743438]"
0,177,"[ 0.00930614 -0.00401977 -0.02031725 ...  0.00853027  0.0955042
 -0.02079153]"
1,919,"[-0.01929302  0.02537593  0.00138502 ... -0.02411752 -0.01161702
 -0.02197172]"
2,147,"[-0.03968455 -0.00076619  0.03757105 ... -0.02274211  0.01018996
 -0.02405667]"
3,859,"[-0.01576528 -0.00116513  0.00380269 ... -0.00673627  0.01053296
 -0.03532476]"
4,187,"[ 0.01638998  0.03389175 -0.01977471 ... -0.00890908 -0.02439941
 -0.02287788]"
5,747,"[-0.01669099 -0.0186433  -0.00020563 ... -0.00288273 -0.00923787
 -0.01629001]"
6,126,"[ 0.00222337  0.00016551  0.02056935 ... -0.01492286  0.0009791
 -0.01110986]"
7,216,"[ 0.00162228  0.00139304 -0.0170525  ...  0.00837049  0.01570424
  0.01168605]"
8,1123,"[ 0.00195263  0.01564988 -0.02415297 ... -0.00109066 -0.00851274
 -0.01430696]"
9,1240,"[-7.2059280e-05  3.2774978e-03 -6.4739725e-03 ...  4.3176222e-03
  3.1436305e-04  6.7689549e-04]"
10,118,"[-0.02241095  0.00030675 -0.00517988 ... -0.01265264  0.01996198
 -0.0183887 ]"
11,983,"[-4.5074304e-03 -2.0292872e-03  2.2198739e-02 ... -5.0687231e-06
  2.6809368e-03 -6.2283999e-03]"
12,177,"[ 0.01460554  0.02446798  0.00442926 ...  0.0611115   0.00067948
 -0.01867735]"
13,177,"[-0.00114455 -0.02803689 -0.00614448 ... -0.01477273 -0.0071792
 -0.00837331]"
14,1210,"[-0.01055417 -0.02620793 -0.02202749 ...  0.06642205  0.00583278
 -0.01570927]"
15,1298,"[-0.02230533  0.02689218  0.00572656 ... -0.00117586  0.00089905
 -0.00814295]"
16,764,"[ 0.00330646  0.0213098   0.01098393 ...  0.04039427 -0.00335505
 -0.03740495]"
17,216,"[-0.00166443  0.00600391  0.00334747 ... -0.00554568  0.0036112
 -0.0084886 ]"
18,177,"[-0.02236507  0.02224985  0.01436478 ...  0.07685108  0.00236003
 -0.01179261]"
19,27,"[-0.04739041 -0.01612113  0.02512851 ... -0.01146805 -0.01142438
 -0.02072756]"
20,1370,"[-0.00067017  0.01116299 -0.0015145  ... -0.00196556 -0.0054617
  0.00925291]"
21,547,"[ 0.01958236  0.00601418  0.01481086 ... -0.00934782 -0.01695815
 -0.02984615]"
22,444,"[ 0.02210862  0.00199056 -0.01859435 ... -0.00586044 -0.00054055
  0.01901971]"
23,775,"[-0.02125607  0.01721113  0.00299845 ...  0.00475944  0.00687223
 -0.01795717]"
24,710,"[ 0.01932968 -0.00570769  0.00448084 ...  0.00718852 -0.00103831
  0.03936277]"
25,452,"[-0.01416177 -0.00180744 -0.0022542  ... -0.00785015 -0.01239972
  0.01156898]"
26,1078,"[ 0.01482778 -0.0057989  -0.00985373 ... -0.00755328  0.00638466
  0.01400855]"
27,101,"[-0.01184594  0.01601058 -0.00241212 ... -0.00123699 -0.01281349
  0.02009446]"
28,804,"[ 0.0177455  -0.03264171 -0.00913535 ... -0.03682858 -0.01820301
  0.00299134]"
29,309,"[-0.01137404  0.00336675 -0.01596885 ...  0.00565741  0.02473682
  0.0025371 ]"
30,280,"[ 0.02138121 -0.00150447  0.00389127 ... -0.00297124  0.00534222
 -0.01103011]"
31,140,"[ 0.01193393 -0.02524807 -0.00389865 ... -0.0439524   0.00711258
 -0.0235913 ]"
0,464,"[-0.0180259   0.01649639  0.01453107 ... -0.01823615 -0.01499565
 -0.00411287]"
1,831,"[-0.00934383  0.02491378  0.01066724 ... -0.00428106  0.00197919
 -0.01929119]"
2,1402,"[-0.01925021  0.00191818 -0.00840688 ...  0.00269773  0.00812476
  0.00502696]"
3,1007,"[ 0.00936197  0.00311188 -0.00997153 ... -0.01080445  0.00065006
  0.00602998]"
