Index,True Label,Embedding
0,65,"[-0.00383521  0.0274722   0.00034658 ... -0.00094084  0.0250203
 -0.0047446 ]"
1,407,"[ 0.02875512 -0.01615084 -0.02082787 ... -0.02058706 -0.00225042
 -0.02502136]"
2,1133,"[ 0.00474064 -0.02296394 -0.01145934 ... -0.02542409 -0.00735946
  0.00447194]"
3,366,"[-0.01253843 -0.01001999  0.00251746 ...  0.02579826 -0.0024993
  0.00313976]"
4,839,"[ 0.00909191 -0.01042458 -0.00307407 ...  0.0277273   0.00985492
  0.00574512]"
5,737,"[ 0.00954412 -0.02670778  0.00476884 ...  0.00741522  0.03564312
  0.00512344]"
6,1432,"[ 0.01371519 -0.00510754 -0.01348714 ...  0.00284983  0.05383723
 -0.00912022]"
7,285,[0.01668984 0.02655778 0.0261626  ... 0.02095532 0.03673069 0.06394663]
8,875,"[ 0.01091965  0.01511513 -0.01966746 ...  0.00093838  0.00034012
  0.01028674]"
9,672,"[ 0.02206492 -0.01389659 -0.04626136 ...  0.02347097  0.03952309
  0.00779421]"
10,39,"[ 0.04700526 -0.00087942 -0.01858682 ...  0.02027099  0.01114913
 -0.01860972]"
11,685,"[ 0.02873846 -0.02296095  0.00225707 ...  0.00117646 -0.02860954
 -0.03279213]"
12,146,"[-0.02063238  0.01109631 -0.01345076 ... -0.0125891  -0.01085737
  0.02370146]"
13,1276,"[-0.01388368 -0.02551456  0.01852917 ... -0.01263067 -0.01582895
 -0.02513209]"
14,1724,"[ 0.03349177 -0.01609875 -0.02132055 ... -0.00847723  0.01526986
  0.02043521]"
15,1135,"[-0.0367406   0.00671856  0.02666954 ... -0.02319567  0.01339643
 -0.00409328]"
16,81,"[ 0.00949621  0.00672718  0.00823157 ... -0.00283657  0.001352
 -0.01294179]"
17,752,"[-0.01329953 -0.01557926  0.01096943 ...  0.01295345  0.01224219
 -0.02200062]"
18,1166,"[-0.0116577   0.00680312 -0.01518668 ... -0.02568127 -0.01382
  0.0245329 ]"
