Index,True Label,Embedding
0,182,"[ 1.5351089e-02 -1.3486659e-02  7.1385801e-03 ...  2.3483997e-03
 -4.4544111e-05 -2.5458703e-02]"
1,847,"[-0.01258457 -0.01406378  0.00259312 ...  0.02347546 -0.00761238
 -0.02284116]"
2,30,"[ 0.00215869  0.0097135   0.0330646  ...  0.00858934 -0.04754995
 -0.0399253 ]"
3,1030,"[-7.0745945e-03 -2.2344017e-02  9.5711090e-05 ...  2.6592771e-03
  5.2051689e-03  2.6661668e-02]"
4,98,"[ 0.005418   -0.01041433  0.00584327 ... -0.01505751 -0.00442577
  0.00329824]"
5,131,"[ 0.02622094 -0.03486019 -0.0107576  ... -0.00571655  0.00393323
 -0.01649257]"
6,880,"[-0.06440473  0.00907431 -0.04005234 ...  0.03071473 -0.02386247
 -0.00781558]"
7,846,"[ 0.01202663  0.0057279   0.00267777 ...  0.02466474  0.00967161
 -0.01090038]"
8,26,"[ 0.0068173  -0.02250728  0.00606695 ... -0.00975068 -0.0010359
  0.02645219]"
9,1668,"[-0.00856038 -0.02566134 -0.00669503 ...  0.00086873  0.0057438
  0.06143149]"
10,22,"[ 0.05036905  0.00914305 -0.01966514 ... -0.02837363  0.00426211
 -0.01234875]"
11,1540,"[ 0.01226096 -0.01451979  0.00208381 ... -0.01010642  0.02961288
  0.00780032]"
12,228,"[-5.5404380e-06 -7.4767172e-03  1.7782925e-03 ... -2.1659216e-02
  1.9122718e-02 -2.4784392e-02]"
13,1157,"[-0.00424219  0.00767145  0.01464733 ...  0.00823813 -0.02880809
  0.01006237]"
14,147,"[ 0.01690271  0.02689253  0.00416405 ... -0.04812281 -0.031664
 -0.01857384]"
15,361,"[-0.03429797 -0.01637289  0.02136963 ... -0.03310117 -0.05372873
 -0.03813078]"
16,148,"[ 0.00390389 -0.0208554   0.01163805 ...  0.02379773  0.00386042
 -0.00695564]"
17,174,"[ 0.00601885 -0.00812239  0.00192711 ... -0.01007154  0.02071015
  0.04909791]"
18,56,"[ 0.00760745  0.03220987  0.00470155 ... -0.00898144  0.03334965
 -0.02329621]"
19,148,"[ 0.06169695 -0.00100397 -0.03590542 ... -0.01382695  0.0998717
 -0.00733174]"
20,35,"[-0.00270035 -0.00218733 -0.01050526 ... -0.03464446 -0.02144262
 -0.03998508]"
21,1388,"[ 0.02091148  0.00204183 -0.08036045 ...  0.02530368  0.00907885
 -0.02182956]"
22,481,"[ 0.03953937 -0.01650137 -0.01004283 ...  0.00421528  0.01223855
 -0.01351094]"
23,10,"[ 0.00519787 -0.0026229  -0.03814983 ...  0.055114   -0.02715842
 -0.05016764]"
24,1264,"[ 0.00795058  0.01055446 -0.02911354 ...  0.00676018  0.00478411
 -0.0241823 ]"
25,1651,"[-0.0241778  -0.02552192 -0.00332325 ... -0.01207187 -0.00119902
 -0.02074443]"
26,813,"[ 0.0030422   0.00020745  0.00737609 ... -0.03523524 -0.01189304
 -0.00531462]"
27,109,"[ 0.0341653  -0.00092044 -0.01091808 ...  0.021127   -0.05239255
 -0.00589918]"
28,855,"[ 0.00596014  0.00070521  0.02240737 ... -0.01561139  0.03439918
  0.04082171]"
29,508,"[ 0.00621654 -0.0140564  -0.01627913 ...  0.02061937 -0.00628575
 -0.00128925]"
30,819,"[ 4.4751680e-03 -7.2559975e-03 -1.8128999e-02 ... -3.6256388e-06
  2.0894477e-02  2.2118326e-02]"
31,889,"[ 0.01177628 -0.00411644 -0.01108673 ...  0.00137279  0.00990233
 -0.04233415]"
0,177,"[ 0.00959668  0.02173701 -0.02809114 ... -0.0212205   0.03376852
 -0.00032836]"
1,919,"[-0.01108116  0.0062717  -0.01876863 ... -0.01703948  0.00363979
 -0.03741481]"
2,147,"[-0.00922762 -0.00412435 -0.03007558 ...  0.00039474  0.01284733
 -0.02200062]"
3,859,"[ 0.07198078  0.00686981  0.00054062 ...  0.00872886  0.01571901
 -0.03885997]"
4,187,"[-0.00840451  0.01062039 -0.0306033  ...  0.03129834 -0.00565961
  0.00252894]"
5,747,"[-0.02453882  0.03394954 -0.03013106 ... -0.04473868 -0.00872018
 -0.01363361]"
6,126,"[-0.03702737  0.00923917 -0.04351355 ... -0.00802634 -0.00886948
  0.07892913]"
7,216,"[ 0.01005069  0.0041036  -0.01361043 ... -0.01446861  0.02868705
  0.00292466]"
8,1123,"[-0.00972377 -0.02118969 -0.00437419 ...  0.01686563  0.04852942
 -0.03458327]"
9,1240,"[-0.03130949 -0.01782365 -0.01130475 ...  0.0122234  -0.02006053
 -0.00322499]"
10,118,"[-0.00294192 -0.01185634  0.00554894 ...  0.01475765 -0.01729864
 -0.00879799]"
11,983,"[-0.0185196  -0.01121866  0.04627118 ... -0.00816658  0.01632163
 -0.0008939 ]"
12,177,"[ 0.00662772 -0.03023436 -0.00379922 ... -0.03647879 -0.00730982
 -0.01051865]"
13,177,"[ 0.06643946 -0.0220935   0.0130083  ... -0.00745386 -0.00654034
 -0.01805177]"
14,1210,"[-0.03109745 -0.02738688  0.02356271 ... -0.00664524  0.00879577
 -0.00798413]"
15,1298,"[-0.00311465 -0.00526602 -0.0213544  ...  0.03025801  0.02885166
 -0.02967949]"
16,764,"[ 0.01442957  0.03980438  0.03912937 ...  0.00260625 -0.01938373
 -0.02623392]"
17,216,"[ 0.04689847  0.02527733 -0.00683811 ...  0.00972855 -0.05619541
  0.04435351]"
18,177,"[-0.00868094 -0.00508837 -0.01754694 ... -0.06330542  0.01173065
 -0.01629709]"
19,27,"[ 0.01227336 -0.00824291 -0.01956929 ... -0.04948384 -0.02642174
 -0.01555756]"
20,1370,"[ 0.02720571 -0.01171055 -0.03122136 ... -0.01291866  0.00707897
  0.01160728]"
21,547,"[ 0.06025545  0.00309433  0.01063988 ...  0.0014294   0.01483777
 -0.0581584 ]"
22,444,"[-0.03300063  0.00315806 -0.01538654 ... -0.04106482 -0.0368428
 -0.01759816]"
23,775,"[ 0.00360878  0.04880106  0.03650035 ... -0.02461058 -0.0038812
 -0.04449739]"
24,710,"[-0.02227307 -0.03285682  0.00626029 ... -0.04465626 -0.02464341
 -0.03442784]"
25,452,"[ 0.04606871 -0.05420586  0.01289969 ... -0.01651796  0.00179867
 -0.00974945]"
26,1078,"[ 0.00845581 -0.00305082 -0.00951689 ... -0.01418188 -0.02863405
  0.01215014]"
27,101,"[-0.01531699 -0.00057749 -0.03562707 ...  0.02521266 -0.00327743
  0.02175108]"
28,804,"[-0.0156178  -0.0148483  -0.01540992 ... -0.01400819 -0.0306089
 -0.0325378 ]"
29,309,"[-0.00367202  0.01844585 -0.04678904 ... -0.02472141  0.00570244
 -0.02134968]"
30,280,"[-0.00358873  0.03173438  0.01524053 ... -0.04380355  0.04726963
  0.00621353]"
31,140,"[-0.02890445 -0.01665378  0.01452354 ...  0.01378438 -0.00421249
  0.02681119]"
0,464,"[-0.03645443 -0.04754153  0.00457981 ...  0.02510839 -0.01402802
 -0.01196213]"
1,831,"[ 0.02962421 -0.00940051 -0.02197088 ... -0.01980469  0.02262166
  0.01820991]"
2,1402,"[ 0.06088268 -0.03735571 -0.02888671 ... -0.03109795 -0.00273904
  0.01630114]"
3,1007,"[ 0.02932226 -0.02169658  0.00577533 ... -0.04558646 -0.00627112
 -0.01697933]"
4,285,"[ 0.00246438  0.01961042 -0.01599503 ... -0.01385868 -0.01990421
 -0.00804814]"
5,67,"[ 0.01130105 -0.01432843 -0.02610676 ...  0.00306933  0.02053444
  0.01773922]"
6,793,"[ 3.3721775e-03  5.6606717e-05 -1.0787262e-02 ... -1.7351754e-02
  5.2812258e-03  3.3436492e-02]"
7,236,"[ 0.0094438   0.02579358 -0.02244171 ... -0.01040505 -0.02660586
 -0.03205643]"
8,684,"[ 0.03415595 -0.03482638 -0.02935864 ...  0.00687669  0.00309301
 -0.02052168]"
9,161,"[ 0.00927149 -0.04834092 -0.01984797 ... -0.01250688  0.0165716
 -0.00667687]"
10,60,"[-0.00432248 -0.00421381 -0.01210162 ... -0.03913229 -0.00458675
 -0.02682109]"
11,981,"[-0.0362932  -0.00149897  0.00426881 ... -0.00839019  0.03376176
  0.00281943]"
12,147,"[ 0.00803319 -0.01113221  0.01174698 ... -0.0012908   0.0117048
 -0.05974935]"
13,319,"[ 0.01899248 -0.01272353  0.00806367 ... -0.02931023 -0.02482415
 -0.00032247]"
14,1243,"[-0.03972064 -0.04436318  0.02701565 ... -0.02556803  0.02295225
 -0.02820458]"
15,485,"[ 0.03190075 -0.01570786 -0.04824093 ...  0.00468891  0.00859448
  0.01844534]"
16,632,"[-0.07144817  0.05074322 -0.00249575 ...  0.00020125 -0.0002063
 -0.03861658]"
17,402,"[ 0.0108116  -0.01134897  0.00714604 ...  0.01523966 -0.00890517
 -0.00379201]"
18,4,"[ 0.05227866  0.00099587 -0.02568146 ... -0.0159948   0.02915816
  0.025252  ]"
19,422,"[-0.04736088  0.00698463 -0.04529834 ...  0.00430018 -0.00464572
  0.05013023]"
20,444,"[-0.02907814 -0.00242492  0.03520482 ... -0.02268165 -0.00380036
 -0.02434138]"
21,1077,"[ 0.00926358 -0.00639244 -0.02381715 ... -0.03821517  0.00774727
 -0.01747675]"
22,1569,"[-0.00707912 -0.0085712  -0.00159029 ...  0.03164989  0.00035034
  0.00918954]"
23,262,"[-0.00783316 -0.00138286 -0.00545838 ... -0.00359834 -0.00293471
 -0.0031709 ]"
24,748,"[-0.00051568 -0.04200298  0.01812323 ... -0.00702034  0.00633754
  0.05756096]"
25,1568,"[ 0.01118024  0.00952351 -0.0504947  ...  0.02622772  0.008474
  0.00295012]"
26,1007,"[-0.02076917 -0.0224574  -0.06395856 ...  0.01429494 -0.00714047
 -0.03214672]"
27,85,"[ 0.00951762 -0.01436708 -0.00313702 ... -0.0002056  -0.0198779
  0.0417913 ]"
28,1252,"[ 0.04825883 -0.01648405 -0.02787744 ...  0.03639995  0.02301911
 -0.00147424]"
29,541,"[-0.01790017  0.00217502 -0.0199943  ...  0.02135561 -0.0285108
  0.00438544]"
30,972,"[ 0.00970374 -0.01442626 -0.02519236 ... -0.01694819 -0.02382724
  0.02793301]"
31,339,"[ 0.0517768  -0.00298552 -0.07869617 ... -0.04315006 -0.00883134
  0.00542914]"
0,1261,"[-0.00533443  0.06411943 -0.03212462 ... -0.03160647  0.02279241
 -0.00821732]"
1,303,"[-0.0060514   0.02491212 -0.05596875 ... -0.02974291  0.09277198
 -0.01271105]"
2,39,"[ 0.03356208  0.00226202 -0.00848909 ... -0.00517538  0.01535573
 -0.01853387]"
